match_id,stage,stage_name,group,venue,kickoff_utc,taipei_date,taipei_time,home_code,home_name,home_flag,away_code,away_name,away_flag,match_url,live_url,live_score_url,share_card_svg,story_card_svg,calendar_ics,share_pack
80,r32,Round of 32,R32,Atlanta Stadium,2026-07-01T16:00:00.000Z,2026-07-02,00:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/80,https://ay-worldcup2026.zeabur.app/live/match-80,https://ay-worldcup2026.zeabur.app/live-score/match-80,https://ay-worldcup2026.zeabur.app/match/80/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/80/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/80.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/80/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
81,r32,Round of 32,R32,San Francisco Bay Area Stadium,2026-07-02T00:00:00.000Z,2026-07-02,08:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/81,https://ay-worldcup2026.zeabur.app/live/match-81,https://ay-worldcup2026.zeabur.app/live-score/match-81,https://ay-worldcup2026.zeabur.app/match/81/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/81/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/81.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/81/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
82,r32,Round of 32,R32,Seattle Stadium,2026-07-01T20:00:00.000Z,2026-07-02,04:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/82,https://ay-worldcup2026.zeabur.app/live/match-82,https://ay-worldcup2026.zeabur.app/live-score/match-82,https://ay-worldcup2026.zeabur.app/match/82/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/82/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/82.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/82/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
83,r32,Round of 32,R32,Toronto Stadium,2026-07-02T23:00:00.000Z,2026-07-03,07:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/83,https://ay-worldcup2026.zeabur.app/live/match-83,https://ay-worldcup2026.zeabur.app/live-score/match-83,https://ay-worldcup2026.zeabur.app/match/83/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/83/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/83.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/83/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
84,r32,Round of 32,R32,Los Angeles Stadium,2026-07-02T19:00:00.000Z,2026-07-03,03:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/84,https://ay-worldcup2026.zeabur.app/live/match-84,https://ay-worldcup2026.zeabur.app/live-score/match-84,https://ay-worldcup2026.zeabur.app/match/84/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/84/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/84.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/84/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
85,r32,Round of 32,R32,BC Place Vancouver,2026-07-03T03:00:00.000Z,2026-07-03,11:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/85,https://ay-worldcup2026.zeabur.app/live/match-85,https://ay-worldcup2026.zeabur.app/live-score/match-85,https://ay-worldcup2026.zeabur.app/match/85/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/85/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/85.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/85/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
86,r32,Round of 32,R32,Miami Stadium,2026-07-03T22:00:00.000Z,2026-07-04,06:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/86,https://ay-worldcup2026.zeabur.app/live/match-86,https://ay-worldcup2026.zeabur.app/live-score/match-86,https://ay-worldcup2026.zeabur.app/match/86/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/86/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/86.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/86/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
87,r32,Round of 32,R32,Kansas City Stadium,2026-07-04T01:30:00.000Z,2026-07-04,09:30,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/87,https://ay-worldcup2026.zeabur.app/live/match-87,https://ay-worldcup2026.zeabur.app/live-score/match-87,https://ay-worldcup2026.zeabur.app/match/87/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/87/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/87.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/87/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
88,r32,Round of 32,R32,Dallas Stadium,2026-07-03T18:00:00.000Z,2026-07-04,02:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/88,https://ay-worldcup2026.zeabur.app/live/match-88,https://ay-worldcup2026.zeabur.app/live-score/match-88,https://ay-worldcup2026.zeabur.app/match/88/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/88/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/88.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/88/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
89,r16,Round of 16,R16,Philadelphia Stadium,2026-07-04T21:00:00.000Z,2026-07-05,05:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/89,https://ay-worldcup2026.zeabur.app/live/match-89,https://ay-worldcup2026.zeabur.app/live-score/match-89,https://ay-worldcup2026.zeabur.app/match/89/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/89/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/89.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/89/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
90,r16,Round of 16,R16,Houston Stadium,2026-07-04T17:00:00.000Z,2026-07-05,01:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/90,https://ay-worldcup2026.zeabur.app/live/match-90,https://ay-worldcup2026.zeabur.app/live-score/match-90,https://ay-worldcup2026.zeabur.app/match/90/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/90/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/90.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/90/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
91,r16,Round of 16,R16,New York/New Jersey Stadium,2026-07-05T20:00:00.000Z,2026-07-06,04:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/91,https://ay-worldcup2026.zeabur.app/live/match-91,https://ay-worldcup2026.zeabur.app/live-score/match-91,https://ay-worldcup2026.zeabur.app/match/91/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/91/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/91.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/91/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
92,r16,Round of 16,R16,Mexico City Stadium,2026-07-06T00:00:00.000Z,2026-07-06,08:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/92,https://ay-worldcup2026.zeabur.app/live/match-92,https://ay-worldcup2026.zeabur.app/live-score/match-92,https://ay-worldcup2026.zeabur.app/match/92/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/92/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/92.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/92/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
93,r16,Round of 16,R16,Dallas Stadium,2026-07-06T19:00:00.000Z,2026-07-07,03:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/93,https://ay-worldcup2026.zeabur.app/live/match-93,https://ay-worldcup2026.zeabur.app/live-score/match-93,https://ay-worldcup2026.zeabur.app/match/93/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/93/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/93.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/93/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
94,r16,Round of 16,R16,Seattle Stadium,2026-07-07T00:00:00.000Z,2026-07-07,08:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/94,https://ay-worldcup2026.zeabur.app/live/match-94,https://ay-worldcup2026.zeabur.app/live-score/match-94,https://ay-worldcup2026.zeabur.app/match/94/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/94/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/94.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/94/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
95,r16,Round of 16,R16,Atlanta Stadium,2026-07-07T16:00:00.000Z,2026-07-08,00:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/95,https://ay-worldcup2026.zeabur.app/live/match-95,https://ay-worldcup2026.zeabur.app/live-score/match-95,https://ay-worldcup2026.zeabur.app/match/95/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/95/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/95.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/95/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
96,r16,Round of 16,R16,BC Place Vancouver,2026-07-07T20:00:00.000Z,2026-07-08,04:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/96,https://ay-worldcup2026.zeabur.app/live/match-96,https://ay-worldcup2026.zeabur.app/live-score/match-96,https://ay-worldcup2026.zeabur.app/match/96/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/96/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/96.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/96/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
97,qf,Quarterfinal,QF,Boston Stadium,2026-07-09T20:00:00.000Z,2026-07-10,04:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/97,https://ay-worldcup2026.zeabur.app/live/match-97,https://ay-worldcup2026.zeabur.app/live-score/match-97,https://ay-worldcup2026.zeabur.app/match/97/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/97/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/97.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/97/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
98,qf,Quarterfinal,QF,Los Angeles Stadium,2026-07-10T19:00:00.000Z,2026-07-11,03:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/98,https://ay-worldcup2026.zeabur.app/live/match-98,https://ay-worldcup2026.zeabur.app/live-score/match-98,https://ay-worldcup2026.zeabur.app/match/98/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/98/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/98.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/98/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
99,qf,Quarterfinal,QF,Miami Stadium,2026-07-11T21:00:00.000Z,2026-07-12,05:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/99,https://ay-worldcup2026.zeabur.app/live/match-99,https://ay-worldcup2026.zeabur.app/live-score/match-99,https://ay-worldcup2026.zeabur.app/match/99/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/99/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/99.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/99/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
100,qf,Quarterfinal,QF,Kansas City Stadium,2026-07-12T01:00:00.000Z,2026-07-12,09:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/100,https://ay-worldcup2026.zeabur.app/live/match-100,https://ay-worldcup2026.zeabur.app/live-score/match-100,https://ay-worldcup2026.zeabur.app/match/100/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/100/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/100.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/100/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
101,sf,Semifinal,SF,Dallas Stadium,2026-07-14T19:00:00.000Z,2026-07-15,03:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/101,https://ay-worldcup2026.zeabur.app/live/match-101,https://ay-worldcup2026.zeabur.app/live-score/match-101,https://ay-worldcup2026.zeabur.app/match/101/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/101/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/101.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/101/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
102,sf,Semifinal,SF,Atlanta Stadium,2026-07-15T19:00:00.000Z,2026-07-16,03:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/102,https://ay-worldcup2026.zeabur.app/live/match-102,https://ay-worldcup2026.zeabur.app/live-score/match-102,https://ay-worldcup2026.zeabur.app/match/102/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/102/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/102.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/102/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
103,3rd,Third-place match,3RD,Miami Stadium,2026-07-18T21:00:00.000Z,2026-07-19,05:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/103,https://ay-worldcup2026.zeabur.app/live/match-103,https://ay-worldcup2026.zeabur.app/live-score/match-103,https://ay-worldcup2026.zeabur.app/match/103/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/103/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/103.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/103/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
104,final,Final,FINAL,New York/New Jersey Stadium,2026-07-19T19:00:00.000Z,2026-07-20,03:00,TBD,TBD,🏳,TBD,TBD,🏳,https://ay-worldcup2026.zeabur.app/match/104,https://ay-worldcup2026.zeabur.app/live/match-104,https://ay-worldcup2026.zeabur.app/live-score/match-104,https://ay-worldcup2026.zeabur.app/match/104/card.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=share_card_svg,https://ay-worldcup2026.zeabur.app/match/104/story.svg?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=story_card_svg,https://ay-worldcup2026.zeabur.app/match/104.ics?utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=calendar_ics,https://ay-worldcup2026.zeabur.app/api/public/v1/matches/104/share?timezone=UTC&utm_source=public_api&utm_medium=developer_referral&utm_campaign=wc26_public_api&utm_content=api_share_pack
